ID	FormulaID	FormulaName	SyndromeID	SyndromeName	Label
4236	15171	百合固金汤	1810	阴虚火旺证	?
4237	15171	百合固金汤	1849	肺脾两虚证	0
4238	15171	百合固金汤	1863	肺热证	?
4239	15171	百合固金汤	1877	肺肾两虚证	?
4240	15171	百合固金汤	1879	肺肾阴虚证	?
4241	15171	百合固金汤	1953	肝肾不足证	?
4242	15171	百合固金汤	2085	脾肾不足证	?
4243	15171	百合固金汤	2095	脾虚痰湿证	?
4244	15171	百合固金汤	2112	脾胃气虚证	?
4245	15247	朱雀汤	1255	太阳证	?
4246	15247	朱雀汤	1800	阴虚内热证	?
4247	15250	朱雀丸	2226	心肾不交证	1
4248	15267	当归四逆汤	262	消渴病	?
4249	15267	当归四逆汤	303	厥阴病	?
4250	15267	当归四逆汤	307	胸痹心痛病	?
4251	15267	当归四逆汤	710	风寒证	?
4252	15267	当归四逆汤	720	风寒阻络证	?
4253	15267	当归四逆汤	724	风寒湿邪证	?
4254	15267	当归四逆汤	725	风湿证	?
4255	15267	当归四逆汤	739	风热证	?
4256	15267	当归四逆汤	762	风热蕴肤证	?
4257	15267	当归四逆汤	806	虚寒证	?
4258	15267	当归四逆汤	810	寒凝证	?
4259	15267	当归四逆汤	825	寒湿证	?
4260	15267	当归四逆汤	847	寒凝血瘀证	?
4261	15267	当归四逆汤	875	湿热内蕴证	?
4262	15267	当归四逆汤	892	湿热蕴结证	?
4263	15267	当归四逆汤	984	热毒内蕴证	?
4264	15267	当归四逆汤	1090	火毒炽盛证	?
4265	15267	当归四逆汤	1138	外伤证	?
4266	15267	当归四逆汤	1248	厥阴证	?
4267	15267	当归四逆汤	1385	阳气虚衰证	?
4268	15267	当归四逆汤	1397	阳虚血瘀证	?
4269	15267	当归四逆汤	1503	痰热壅肺证	?
4270	15267	当归四逆汤	1545	气结证	1
4271	15267	当归四逆汤	1629	气滞血瘀证	?
4272	15267	当归四逆汤	1647	血虚证	1
4273	15267	当归四逆汤	1659	血瘀证	?
4274	15267	当归四逆汤	1665	瘀血证	?
4275	15267	当归四逆汤	1696	血脉瘀阻证	?
4276	15267	当归四逆汤	1711	血虚寒凝证	?
4277	15267	当归四逆汤	1900	肝郁证	?
4278	15267	当归四逆汤	1955	肝肾亏虚证	?
4279	15267	当归四逆汤	2051	脾胃虚寒证	?
4280	15267	当归四逆汤	2238	心血瘀阻证	0
4281	15268	当归六黄汤	123	绝经前后诸病	?
4282	15268	当归六黄汤	218	腹胀满病	?
4283	15268	当归六黄汤	260	盗汗病	?
4284	15268	当归六黄汤	262	消渴病	?
4285	15268	当归六黄汤	837	寒热错杂证	?
4286	15268	当归六黄汤	870	湿热证	?
4287	15268	当归六黄汤	875	湿热内蕴证	?
4288	15268	当归六黄汤	935	热证	?
4289	15268	当归六黄汤	1059	暑湿证	?
4290	15268	当归六黄汤	1281	阳明证	?
4291	15268	当归六黄汤	1354	虚实夹杂证	?
4292	15268	当归六黄汤	1556	气虚证	?
4293	15268	当归六黄汤	1637	气阴亏虚证	?
4294	15268	当归六黄汤	1769	伤阴证	?
4295	15268	当归六黄汤	1810	阴虚火旺证	?
4296	15268	当归六黄汤	1821	阴虚燥热证	?
4297	15270	当归四逆加吴茱萸生姜汤	107	月经过多病	?
4298	15270	当归四逆加吴茱萸生姜汤	303	厥阴病	?
4299	15270	当归四逆加吴茱萸生姜汤	804	寒证	?
4300	15270	当归四逆加吴茱萸生姜汤	1562	气郁证	?
4301	15302	当归芍药散	83	妊娠腹痛病	?
4302	15302	当归芍药散	121	经行浮肿病	?
4303	15302	当归芍药散	775	风痰证	?
4304	15302	当归芍药散	832	寒湿困脾证	?
4305	15302	当归芍药散	888	湿热下注证	?
4306	15302	当归芍药散	1254	少阳证	?
4307	15302	当归芍药散	1374	血分证	?
4308	15302	当归芍药散	1456	痰湿证	?
4309	15302	当归芍药散	1478	水湿内停证	?
4310	15302	当归芍药散	1556	气虚证	?
4311	15302	当归芍药散	1562	气郁证	?
4312	15302	当归芍药散	1604	气血亏虚证	?
4313	15302	当归芍药散	1647	血虚证	?
4314	15302	当归芍药散	1665	瘀血证	?
4315	15302	当归芍药散	1676	瘀血停滞证	?
4316	15302	当归芍药散	1681	瘀滞证	?
4317	15302	当归芍药散	1703	血虚肝旺证	?
4318	15302	当归芍药散	1944	肝郁脾虚证	?
4319	15302	当归芍药散	1990	肝气郁滞证	?
4320	15302	当归芍药散	1993	肝郁气滞证	?
4321	15302	当归芍药散	2019	脾虚证	?
4322	15302	当归芍药散	2088	脾肾两虚证	?
4323	15302	当归芍药散	2122	脾燥证	?
4324	15311	当归生姜羊肉汤	62	产后腹痛病	?
4325	15311	当归生姜羊肉汤	1647	血虚证	?
4326	15316	导痰汤	274	肥胖证	?
4327	15316	导痰汤	779	风痰阻络证	?
4328	15316	导痰汤	906	湿热中阻证	0
4329	15316	导痰汤	935	热证	?
4330	15316	导痰汤	1432	痰浊证	?
4331	15316	导痰汤	1440	痰浊内阻证	?
4332	15316	导痰汤	1442	痰浊上扰证	?
4333	15316	导痰汤	1456	痰湿证	?
4334	15316	导痰汤	1465	痰湿阻滞证	?
4335	15316	导痰汤	1616	气血瘀滞证	?
4336	15316	导痰汤	1618	气血瘀阻证	?
4337	15316	导痰汤	1639	气阴两虚证	?
4338	15316	导痰汤	1784	阴虚阳亢证	?
4339	15316	导痰汤	1806	阴虚痰热证	?
4340	15316	导痰汤	1900	肝郁证	?
4341	15316	导痰汤	1947	肝郁化热证	?
4342	15316	导痰汤	1954	肝肾亏损证	?
4343	15316	导痰汤	2019	脾虚证	?
4344	15316	导痰汤	2093	脾肾阳虚证	?
4345	15316	导痰汤	2095	脾虚痰湿证	?
4346	15316	导痰汤	2098	脾虚痰阻证	?
4347	15316	导痰汤	2112	脾胃气虚证	?
4348	15316	导痰汤	2174	肾气亏虚证	?
4349	15327	巩堤丸	53	小儿遗尿病	?
4350	15327	巩堤丸	2093	脾肾阳虚证	?
4351	15327	巩堤丸	2129	肾虚证	?
4352	15360	导药	1665	瘀血证	?
4353	15360	导药	1938	肝胃不和证	?
4354	15360	导药	2032	脾胃虚弱证	?
4355	15360	导药	2068	脾胃湿热证	?
4356	15360	导药	2120	胃阴不足证	?
4357	15380	异功散	85	胎动不安病	?
4358	15380	异功散	105	月经后期病	?
4359	15380	异功散	888	湿热下注证	?
4360	15380	异功散	1851	肺脾气虚证	?
4361	15380	异功散	2019	脾虚证	1
4362	15380	异功散	2035	脾胃不和证	?
4363	15380	异功散	2088	脾肾两虚证	?
4364	15380	异功散	2112	脾胃气虚证	?
4365	15380	异功散	2129	肾虚证	?
4366	15380	异功散	2183	肾阴亏虚证	?
4367	15430	百合粥	262	消渴病	?
4368	15490	当归饮子	725	风湿证	?
4369	15490	当归饮子	734	风湿热证	?
4370	15490	当归饮子	739	风热证	?
4371	15490	当归饮子	804	寒证	?
4372	15490	当归饮子	870	湿热证	?
4373	15490	当归饮子	935	热证	?
4374	15490	当归饮子	1089	火毒证	?
4375	15490	当归饮子	1607	气血两虚证	?
4376	15490	当归饮子	1647	血虚证	1
4377	15490	当归饮子	1704	血虚生风证	?
4378	15490	当归饮子	1707	血虚风燥证	?
4379	15490	当归饮子	1800	阴虚内热证	?
4380	15490	当归饮子	1812	虚火上炎证	?
4381	15490	当归饮子	1820	阴虚血燥证	?
4382	15490	当归饮子	1961	肝肾阴虚证	?
4383	15490	当归饮子	1993	肝郁气滞证	?
4384	15490	当归饮子	2026	脾失健运证	?
4385	15516	当归补血汤	710	风寒证	?
4386	15516	当归补血汤	739	风热证	?
4387	15516	当归补血汤	788	风火证	?
4388	15516	当归补血汤	806	虚寒证	?
4389	15516	当归补血汤	825	寒湿证	?
4390	15516	当归补血汤	870	湿热证	0
4391	15516	当归补血汤	1138	外伤证	?
4392	15516	当归补血汤	1556	气虚证	1
4393	15516	当归补血汤	1604	气血亏虚证	?
4394	15516	当归补血汤	1607	气血两虚证	?
4395	15516	当归补血汤	1620	气不摄血证	?
4396	15516	当归补血汤	1634	气虚血瘀证	1
4397	15516	当归补血汤	1647	血虚证	1
4398	15516	当归补血汤	1659	血瘀证	?
4399	15516	当归补血汤	1674	瘀血阻滞证	?
4400	15516	当归补血汤	1961	肝肾阴虚证	?
4401	15516	当归补血汤	2019	脾虚证	?
4402	15527	当归酒	725	风湿证	?
4403	15527	当归酒	1556	气虚证	0
4404	15527	当归酒	1961	肝肾阴虚证	1
4405	15546	补肾地黄汤	1254	少阳证	?
4406	15546	补肾地黄汤	1849	肺脾两虚证	?
4407	15546	补肾地黄汤	2135	肾虚骨弱证	?
4408	15547	补肾汤	53	小儿遗尿病	?
4409	15547	补肾汤	469	淋证	?
4410	15547	补肾汤	712	风寒外袭证	?
4411	15547	补肾汤	1255	太阳证	?
4412	15547	补肾汤	1607	气血两虚证	?
4413	15547	补肾汤	1659	血瘀证	0
4414	15547	补肾汤	2129	肾虚证	1
4415	15549	补肾壮筋汤	2129	肾虚证	?
4416	15551	补气汤	841	寒饮伏肺证	?
4417	15551	补气汤	1366	气分证	?
4418	15551	补气汤	1556	气虚证	?
4419	15553	补肾地黄丸	1656	精血亏虚证	?
4420	15563	补肾养血汤	89	胎萎不长病	?
4421	15563	补肾养血汤	108	月经过少病	?
4422	15563	补肾养血汤	2129	肾虚证	?
4423	15570	补肾丸	870	湿热证	?
4424	15570	补肾丸	1456	痰湿证	0
4425	15570	补肾丸	1556	气虚证	0
4426	15570	补肾丸	1562	气郁证	?
4427	15570	补肾丸	1665	瘀血证	0
4428	15571	补肺汤	164	喘病	?
4429	15571	补肺汤	1456	痰湿证	?
4430	15571	补肺汤	1484	痰热证	?
4431	15571	补肺汤	1556	气虚证	1
4432	15571	补肺汤	1851	肺脾气虚证	?
4433	15571	补肺汤	2093	脾肾阳虚证	?
4434	15571	补肺汤	2153	命门火衰证	?
4435	15572	补肾方	274	肥胖证	?
4436	15572	补肾方	469	淋证	?
4437	15572	补肾方	870	湿热证	?
4438	15572	补肾方	1366	气分证	?
4439	15572	补肾方	1374	血分证	?
4440	15572	补肾方	1456	痰湿证	?
4441	15572	补肾方	1556	气虚证	?
4442	15572	补肾方	1602	气血不足证	?
4443	15572	补肾方	1810	阴虚火旺证	1
4444	15572	补肾方	1900	肝郁证	?
4445	15572	补肾方	1955	肝肾亏虚证	?
4446	15572	补肾方	1958	肝肾两虚证	?
4447	15572	补肾方	1961	肝肾阴虚证	?
4448	15572	补肾方	2088	脾肾两虚证	?
4449	15572	补肾方	2093	脾肾阳虚证	?
4450	15572	补肾方	2125	肾精不足证	1
4451	15572	补肾方	2129	肾虚证	?
4452	15648	补肾散	870	湿热证	?
4453	15670	补血荣筋丸	710	风寒证	?
4454	15670	补血荣筋丸	1737	瘀热证	?
4455	15670	补血荣筋丸	1958	肝肾两虚证	?
4456	15684	补阴丸	606	神水将枯病	?
4457	15694	补阳还五汤	71	产后身痛病	?
4458	15694	补阳还五汤	189	中风病	?
4459	15694	补阳还五汤	238	乳糜尿病	?
4460	15694	补阳还五汤	240	尿血病	?
4461	15694	补阳还五汤	695	风邪证	?
4462	15694	补阳还五汤	739	风热证	?
4463	15694	补阳还五汤	779	风痰阻络证	?
4464	15694	补阳还五汤	792	风火上扰证	?
4465	15694	补阳还五汤	825	寒湿证	?
4466	15694	补阳还五汤	834	寒湿阻络证	?
4467	15694	补阳还五汤	892	湿热蕴结证	0
4468	15694	补阳还五汤	935	热证	?
4469	15694	补阳还五汤	1138	外伤证	?
4470	15694	补阳还五汤	1281	阳明证	?
4471	15694	补阳还五汤	1347	髓海不足证	?
4472	15694	补阳还五汤	1357	营卫不和证	?
4473	15694	补阳还五汤	1374	血分证	?
4474	15694	补阳还五汤	1396	阳虚水泛证	?
4475	15694	补阳还五汤	1397	阳虚血瘀证	?
4476	15694	补阳还五汤	1432	痰浊证	?
4477	15694	补阳还五汤	1443	痰浊中阻证	0
4478	15694	补阳还五汤	1456	痰湿证	?
4479	15694	补阳还五汤	1484	痰热证	?
4480	15694	补阳还五汤	1486	痰热腑实证	?
4481	15694	补阳还五汤	1556	气虚证	?
4482	15694	补阳还五汤	1575	中气亏虚证	?
4483	15694	补阳还五汤	1602	气血不足证	?
4484	15694	补阳还五汤	1604	气血亏虚证	?
4485	15694	补阳还五汤	1613	气血失调证	?
4486	15694	补阳还五汤	1616	气血瘀滞证	?
4487	15694	补阳还五汤	1625	气虚血滞证	?
4488	15694	补阳还五汤	1629	气滞血瘀证	?
4489	15694	补阳还五汤	1634	气虚血瘀证	?
4490	15694	补阳还五汤	1639	气阴两虚证	?
4491	15694	补阳还五汤	1647	血虚证	?
4492	15694	补阳还五汤	1659	血瘀证	?
4493	15694	补阳还五汤	1665	瘀血证	?
4494	15694	补阳还五汤	1670	瘀血内停证	?
4495	15694	补阳还五汤	1674	瘀血阻滞证	?
4496	15694	补阳还五汤	1681	瘀滞证	?
4497	15694	补阳还五汤	1707	血虚风燥证	?
4498	15694	补阳还五汤	1716	瘀血阻络证	?
4499	15694	补阳还五汤	1726	血热证	?
4500	15694	补阳还五汤	1737	瘀热证	?
4501	15694	补阳还五汤	1769	伤阴证	?
4502	15694	补阳还五汤	1775	阴阳两虚证	?
4503	15694	补阳还五汤	1776	阴阳失调证	?
4504	15694	补阳还五汤	1784	阴虚阳亢证	0
4505	15694	补阳还五汤	1792	阴虚风动证	?
4506	15694	补阳还五汤	1800	阴虚内热证	?
4507	15694	补阳还五汤	1821	阴虚燥热证	?
4508	15694	补阳还五汤	1907	肝阳上亢证	?
4509	15694	补阳还五汤	1955	肝肾亏虚证	?
4510	15694	补阳还五汤	1961	肝肾阴虚证	?
4511	15694	补阳还五汤	1993	肝郁气滞证	?
4512	15694	补阳还五汤	2017	经络瘀阻证	?
4513	15694	补阳还五汤	2074	胃热证	?
4514	15694	补阳还五汤	2086	脾肾亏虚证	?
4515	15694	补阳还五汤	2088	脾肾两虚证	?
4516	15694	补阳还五汤	2093	脾肾阳虚证	?
4517	15694	补阳还五汤	2128	肾精亏虚证	?
4518	15694	补阳还五汤	2129	肾虚证	?
4519	15694	补阳还五汤	2150	肾阳虚衰证	?
4520	15694	补阳还五汤	2172	肾气不足证	?
4521	15694	补阳还五汤	2217	心脾两虚证	?
4522	15694	补阳还五汤	2236	心血不足证	?
4523	15694	补阳还五汤	2238	心血瘀阻证	?
4524	15707	补气运脾汤	215	噎膈病	?
4525	15707	补气运脾汤	1526	痰气交阻证	?
4526	15707	补气运脾汤	1535	痰瘀互结证	0
4527	15707	补气运脾汤	1563	气滞证	?
4528	15707	补气运脾汤	1581	气虚阳微证	?
4529	15707	补气运脾汤	1629	气滞血瘀证	?
4530	15707	补气运脾汤	1681	瘀滞证	?
4531	15707	补气运脾汤	2019	脾虚证	?
4532	15857	连翘败毒散	695	风邪证	?
4533	15857	连翘败毒散	973	热毒证	?
4534	15857	连翘败毒散	975	热毒炽盛证	?
4535	15857	连翘败毒散	979	热毒壅结证	?
4536	15857	连翘败毒散	980	热毒壅滞证	0
4537	15857	连翘败毒散	1089	火毒证	?
4538	15857	连翘败毒散	1616	气血瘀滞证	?
4539	15857	连翘败毒散	1832	肺经风热证	?
4540	15880	补偏愈风汤	1604	气血亏虚证	?
4541	15882	补虚散	825	寒湿证	?
4542	15908	补脾汤	1900	肝郁证	?
4543	15908	补脾汤	2019	脾虚证	1
4544	15916	补脾胃泻阴火升阳汤	2028	脾胃亏虚证	1
4545	15948	苁蓉补虚益阳方	257	痿病	?
4546	15961	苍术二陈汤	1432	痰浊证	?
4547	15961	苍术二陈汤	1544	气闭证	?
4548	15961	苍术二陈汤	2037	脾阳不足证	?
4549	15971	苇茎汤	158	咳嗽病	?
4550	15971	苇茎汤	159	外感咳嗽病	?
4551	15971	苇茎汤	160	内伤咳嗽病	?
4552	15971	苇茎汤	164	喘病	?
4553	15971	苇茎汤	225	痰饮病	?
4554	15971	苇茎汤	710	风寒证	?
4555	15971	苇茎汤	739	风热证	?
4556	15971	苇茎汤	752	风热犯肺证	?
4557	15971	苇茎汤	870	湿热证	?
4558	15971	苇茎汤	892	湿热蕴结证	?
4559	15971	苇茎汤	973	热毒证	?
4560	15971	苇茎汤	980	热毒壅滞证	1
4561	15971	苇茎汤	1168	正虚邪实证	?
4562	15971	苇茎汤	1366	气分证	?
4563	15971	苇茎汤	1484	痰热证	?
4564	15971	苇茎汤	1503	痰热壅肺证	?
4565	15971	苇茎汤	1535	痰瘀互结证	?
4566	15971	苇茎汤	1556	气虚证	?
4567	15971	苇茎汤	1573	中气不足证	?
4568	15971	苇茎汤	1587	气郁化热证	?
4569	15971	苇茎汤	1639	气阴两虚证	1
4570	15971	苇茎汤	1769	伤阴证	0
4571	15971	苇茎汤	1867	肺热津伤证	?
4572	15971	苇茎汤	1944	肝郁脾虚证	0
4573	15971	苇茎汤	1961	肝肾阴虚证	?
4574	15971	苇茎汤	1989	肝气郁结、气滞血瘀证	?
4575	15971	苇茎汤	2026	脾失健运证	?
4576	15971	苇茎汤	2060	脾虚湿困证	0
4577	15971	苇茎汤	2129	肾虚证	?
4578	15971	苇茎汤	2238	心血瘀阻证	?
4579	16032	苍术白虎汤	225	痰饮病	?
4580	16051	芩芍汤	825	寒湿证	?
4581	16051	芩芍汤	870	湿热证	?
4582	16051	芩芍汤	1059	暑湿证	?
4583	16062	芩连四物汤	847	寒凝血瘀证	?
4584	16062	芩连四物汤	1629	气滞血瘀证	?
4585	16062	芩连四物汤	1647	血虚证	0
4586	16062	芩连四物汤	1737	瘀热证	?
4587	16067	芩连汤	41	小儿泄泻病	?
4588	16067	芩连汤	262	消渴病	?
4589	16067	芩连汤	274	肥胖证	?
4590	16067	芩连汤	734	风湿热证	?
4591	16067	芩连汤	870	湿热证	?
4592	16067	芩连汤	892	湿热蕴结证	?
4593	16067	芩连汤	893	湿热蕴阻证	?
4594	16067	芩连汤	935	热证	?
4595	16067	芩连汤	973	热毒证	?
4596	16067	芩连汤	1116	火热炽盛证	?
4597	16067	芩连汤	1281	阳明证	?
4598	16067	芩连汤	1465	痰湿阻滞证	?
4599	16067	芩连汤	1821	阴虚燥热证	1
4600	16067	芩连汤	1847	肠道湿热证	?
4601	16067	芩连汤	1848	大肠湿热证	?
4602	16067	芩连汤	1944	肝郁脾虚证	?
4603	16067	芩连汤	2064	脾虚湿阻证	?
4604	16067	芩连汤	2068	脾胃湿热证	?
4605	16067	芩连汤	2093	脾肾阳虚证	0
4606	16070	芩连平胃散	870	湿热证	?
4607	16070	芩连平胃散	875	湿热内蕴证	?
4608	16070	芩连平胃散	1354	虚实夹杂证	?
4609	16070	芩连平胃散	1573	中气不足证	?
4610	16070	芩连平胃散	1604	气血亏虚证	?
4611	16159	连柏汤	870	湿热证	?
4612	16159	连柏汤	1673	瘀结证	?
4613	16182	赤水玄珠	935	热证	?
4614	16182	赤水玄珠	1556	气虚证	?
4615	16182	赤水玄珠	1562	气郁证	?
4616	16182	赤水玄珠	1607	气血两虚证	?
4617	16182	赤水玄珠	1639	气阴两虚证	0
4618	16182	赤水玄珠	1647	血虚证	?
4619	16182	赤水玄珠	1800	阴虚内热证	?
4620	16182	赤水玄珠	1808	阴虚火动证	?
4621	16182	赤水玄珠	2001	肝郁血虚证	?
4622	16192	赤小豆粥	892	湿热蕴结证	?
4623	16223	补天大造丸	1484	痰热证	?
4624	16223	补天大造丸	1639	气阴两虚证	?
4625	16223	补天大造丸	1665	瘀血证	?
4626	16223	补天大造丸	1775	阴阳两虚证	?
4627	16223	补天大造丸	1810	阴虚火旺证	?
4628	16223	补天大造丸	1849	肺脾两虚证	?
4629	16223	补天大造丸	1877	肺肾两虚证	?
4630	16227	补心汤	1800	阴虚内热证	?
4631	16227	补心汤	1810	阴虚火旺证	?
4632	16234	补中益气汤	53	小儿遗尿病	?
4633	16234	补中益气汤	63	产后恶露不绝病	?
4634	16234	补中益气汤	67	产后发热病	?
4635	16234	补中益气汤	69	产后汗病	?
4636	16234	补中益气汤	72	产后缺乳病	?
4637	16234	补中益气汤	75	产后小便频数病	?
4638	16234	补中益气汤	104	月经先期病	1
4639	16234	补中益气汤	107	月经过多病	?
4640	16234	补中益气汤	123	绝经前后诸病	?
4641	16234	补中益气汤	160	内伤咳嗽病	?
4642	16234	补中益气汤	207	胃脘痛病	?
4643	16234	补中益气汤	255	内伤发热病	?
4644	16234	补中益气汤	373	慢喉痹病	?
4645	16234	补中益气汤	449	肛痈病	?
4646	16234	补中益气汤	469	淋证	?
4647	16234	补中益气汤	710	风寒证	1
4648	16234	补中益气汤	806	虚寒证	?
4649	16234	补中益气汤	825	寒湿证	?
4650	16234	补中益气汤	858	湿毒证	?
4651	16234	补中益气汤	867	湿困脾胃证	0
4652	16234	补中益气汤	870	湿热证	?
4653	16234	补中益气汤	875	湿热内蕴证	?
4654	16234	补中益气汤	888	湿热下注证	?
4655	16234	补中益气汤	892	湿热蕴结证	?
4656	16234	补中益气汤	906	湿热中阻证	?
4657	16234	补中益气汤	935	热证	?
4658	16234	补中益气汤	947	里热炽盛证	?
4659	16234	补中益气汤	953	实热证	?
4660	16234	补中益气汤	973	热毒证	?
4661	16234	补中益气汤	1089	火毒证	?
4662	16234	补中益气汤	1134	思虑伤脾证	?
4663	16234	补中益气汤	1138	外伤证	?
4664	16234	补中益气汤	1241	少阴证	?
4665	16234	补中益气汤	1248	厥阴证	0
4666	16234	补中益气汤	1254	少阳证	?
4667	16234	补中益气汤	1328	禀赋不足证	?
4668	16234	补中益气汤	1352	下焦虚冷证	?
4669	16234	补中益气汤	1354	虚实夹杂证	?
4670	16234	补中益气汤	1379	清阳不升证	?
4671	16234	补中益气汤	1421	水饮内停证	?
4672	16234	补中益气汤	1556	气虚证	1
4673	16234	补中益气汤	1560	气虚下陷证	?
4674	16234	补中益气汤	1563	气滞证	0
4675	16234	补中益气汤	1564	气脱证	?
4676	16234	补中益气汤	1565	清气不升证	?
4677	16234	补中益气汤	1573	中气不足证	1
4678	16234	补中益气汤	1575	中气亏虚证	?
4679	16234	补中益气汤	1576	中气下陷证	?
4680	16234	补中益气汤	1601	气郁化火证	?
4681	16234	补中益气汤	1604	气血亏虚证	?
4682	16234	补中益气汤	1613	气血失调证	?
4683	16234	补中益气汤	1620	气不摄血证	?
4684	16234	补中益气汤	1634	气虚血瘀证	?
4685	16234	补中益气汤	1639	气阴两虚证	?
4686	16234	补中益气汤	1647	血虚证	?
4687	16234	补中益气汤	1648	阴血不足证	?
4688	16234	补中益气汤	1649	阴血亏虚证	?
4689	16234	补中益气汤	1659	血瘀证	?
4690	16234	补中益气汤	1712	瘀阻胃络证	?
4691	16234	补中益气汤	1716	瘀血阻络证	?
4692	16234	补中益气汤	1726	血热证	?
4693	16234	补中益气汤	1769	伤阴证	?
4694	16234	补中益气汤	1775	阴阳两虚证	?
4695	16234	补中益气汤	1800	阴虚内热证	?
4696	16234	补中益气汤	1810	阴虚火旺证	?
4697	16234	补中益气汤	1812	虚火上炎证	?
4698	16234	补中益气汤	1851	肺脾气虚证	?
4699	16234	补中益气汤	1900	肝郁证	?
4700	16234	补中益气汤	1925	肝经湿热证	?
4701	16234	补中益气汤	1944	肝郁脾虚证	?
4702	16234	补中益气汤	1953	肝肾不足证	?
4703	16234	补中益气汤	1955	肝肾亏虚证	?
4704	16234	补中益气汤	1961	肝肾阴虚证	?
4705	16234	补中益气汤	1967	肝火炽盛证	0
4706	16234	补中益气汤	1990	肝气郁滞证	?
4707	16234	补中益气汤	1993	肝郁气滞证	?
4708	16234	补中益气汤	2019	脾虚证	1
4709	16234	补中益气汤	2028	脾胃亏虚证	?
4710	16234	补中益气汤	2032	脾胃虚弱证	1
4711	16234	补中益气汤	2039	脾阳虚衰证	?
4712	16234	补中益气汤	2048	脾虚肝旺证	?
4713	16234	补中益气汤	2051	脾胃虚寒证	?
4714	16234	补中益气汤	2052	中焦虚寒证	?
4715	16234	补中益气汤	2060	脾虚湿困证	?
4716	16234	补中益气汤	2068	脾胃湿热证	?
4717	16234	补中益气汤	2085	脾肾不足证	?
4718	16234	补中益气汤	2086	脾肾亏虚证	?
4719	16234	补中益气汤	2088	脾肾两虚证	?
4720	16234	补中益气汤	2089	脾肾气虚证	?
4721	16234	补中益气汤	2093	脾肾阳虚证	?
4722	16234	补中益气汤	2106	脾气不足证	?
4723	16234	补中益气汤	2108	脾气亏虚证	?
4724	16234	补中益气汤	2109	脾虚气弱证	?
4725	16234	补中益气汤	2110	脾虚气陷证	?
4726	16234	补中益气汤	2111	脾气不升证	?
4727	16234	补中益气汤	2112	脾胃气虚证	?
4728	16234	补中益气汤	2129	肾虚证	?
4729	16234	补中益气汤	2153	命门火衰证	?
4730	16234	补中益气汤	2178	肾气不固证	0
4731	16283	苍附导痰丸	1456	痰湿证	?
4732	16283	苍附导痰丸	1465	痰湿阻滞证	?
4733	16355	苏子降气汤	1366	气分证	?
4734	16355	苏子降气汤	1452	痰浊阻肺证	?
4735	16355	苏子降气汤	1484	痰热证	0
4736	16355	苏子降气汤	1562	气郁证	0
4737	16355	苏子降气汤	1877	肺肾两虚证	?
4738	16364	苏叶黄连汤	82	妊娠恶阻病	1
4739	16364	苏叶黄连汤	1421	水饮内停证	?
4740	16364	苏叶黄连汤	1465	痰湿阻滞证	?
4741	16364	苏叶黄连汤	1639	气阴两虚证	?
4742	16364	苏叶黄连汤	1716	瘀血阻络证	?
4743	16364	苏叶黄连汤	1775	阴阳两虚证	?
4744	16364	苏叶黄连汤	1938	肝胃不和证	?
4745	16364	苏叶黄连汤	1961	肝肾阴虚证	?
4746	16364	苏叶黄连汤	2032	脾胃虚弱证	?
4747	16421	连朴饮	837	寒热错杂证	?
4748	16421	连朴饮	870	湿热证	1
4749	16421	连朴饮	871	湿热并重证	?
4750	16421	连朴饮	875	湿热内蕴证	?
4751	16421	连朴饮	911	中焦湿热证	?
4752	16421	连朴饮	1535	痰瘀互结证	0
4753	16421	连朴饮	1547	气机阻滞证	?
4754	16421	连朴饮	1939	肝胃气滞证	?
4755	16421	连朴饮	1944	肝郁脾虚证	?
4756	16421	连朴饮	1953	肝肾不足证	?
4757	16421	连朴饮	2019	脾虚证	?
4758	16421	连朴饮	2051	脾胃虚寒证	?
4759	16421	连朴饮	2068	脾胃湿热证	?
4760	16421	连朴饮	2120	胃阴不足证	0
4761	16435	远志汤	1951	胆腑郁热证	?
4762	16489	附子煎	935	热证	?
4763	16489	附子煎	1072	暑热证	?
4764	16490	附子理中汤	160	内伤咳嗽病	?
4765	16490	附子理中汤	225	痰饮病	?
4766	16490	附子理中汤	806	虚寒证	?
4767	16490	附子理中汤	810	寒凝证	?
4768	16490	附子理中汤	825	寒湿证	?
4769	16490	附子理中汤	1238	太阴证	1
4770	16490	附子理中汤	1241	少阴证	?
4771	16490	附子理中汤	1248	厥阴证	?
4772	16490	附子理中汤	1383	亡阳证	?
4773	16490	附子理中汤	1478	水湿内停证	?
4774	16490	附子理中汤	1579	腑气不通证	?
4775	16490	附子理中汤	1737	瘀热证	?
4776	16490	附子理中汤	1813	虚火上浮证	?
4777	16490	附子理中汤	1900	肝郁证	0
4778	16490	附子理中汤	1944	肝郁脾虚证	?
4779	16490	附子理中汤	1949	肝胆郁热证	0
4780	16490	附子理中汤	2019	脾虚证	?
4781	16490	附子理中汤	2022	脾虚失运证	?
4782	16490	附子理中汤	2032	脾胃虚弱证	?
4783	16490	附子理中汤	2051	脾胃虚寒证	?
4784	16490	附子理中汤	2064	脾虚湿阻证	?
4785	16490	附子理中汤	2068	脾胃湿热证	0
4786	16490	附子理中汤	2088	脾肾两虚证	1
4787	16490	附子理中汤	2093	脾肾阳虚证	?
4788	16490	附子理中汤	2153	命门火衰证	?
4789	16490	附子理中汤	2162	膀胱湿热证	?
4790	16490	附子理中汤	2181	肾阴不足证	?
